# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.
DateTime,Device ID,Name,Avg Wattage,kWh
2024-02-10 12:00:00,f1667c72,Water heater,1450.671,1.451
2024-02-10 13:00:00,f1667c72,Water heater,1106.689,1.107
2024-02-10 14:00:00,f1667c72,Water heater,480.991,0.481
2024-02-10 15:00:00,f1667c72,Water heater,1409.431,1.409
2024-02-10 16:00:00,f1667c72,Water heater,507.691,0.508
2024-02-10 17:00:00,f1667c72,Water heater,1483.605,1.484
2024-02-10 18:00:00,f1667c72,Water heater,928.202,0.928
2024-02-10 19:00:00,f1667c72,Water heater,464.112,0.464
2024-02-10 20:00:00,f1667c72,Water heater,406.877,0.407
2024-02-10 21:00:00,f1667c72,Water heater,1065.549,1.066
2024-02-10 23:00:00,f1667c72,Water heater,327.548,0.328
2024-02-11 03:00:00,f1667c72,Water heater,313.057,0.313
2024-02-11 08:00:00,f1667c72,Water heater,322.773,0.323
2024-02-11 09:00:00,f1667c72,Water heater,1273.965,1.274
2024-02-11 10:00:00,f1667c72,Water heater,805.967,0.806
2024-02-11 11:00:00,f1667c72,Water heater,1964.289,1.964
2024-02-11 12:00:00,f1667c72,Water heater,1310.165,1.310
2024-02-11 14:00:00,f1667c72,Water heater,398.182,0.398
2024-02-11 15:00:00,f1667c72,Water heater,478.820,0.479
2024-02-11 18:00:00,f1667c72,Water heater,316.160,0.316
2024-02-11 20:00:00,f1667c72,Water heater,834.589,0.835
2024-02-11 21:00:00,f1667c72,Water heater,579.396,0.579
2024-02-11 22:00:00,f1667c72,Water heater,661.707,0.662
2024-02-11 23:00:00,f1667c72,Water heater,348.645,0.349
2024-02-12 03:00:00,f1667c72,Water heater,306.957,0.307
2024-02-12 08:00:00,f1667c72,Water heater,1138.445,1.138
2024-02-12 09:00:00,f1667c72,Water heater,1861.265,1.861
2024-02-12 10:00:00,f1667c72,Water heater,486.775,0.487
2024-02-12 11:00:00,f1667c72,Water heater,483.633,0.484
2024-02-12 12:00:00,f1667c72,Water heater,819.204,0.819
2024-02-12 14:00:00,f1667c72,Water heater,212.663,0.213
2024-02-12 15:00:00,f1667c72,Water heater,624.270,0.624
2024-02-12 16:00:00,f1667c72,Water heater,359.980,0.360
2024-02-12 17:00:00,f1667c72,Water heater,380.496,0.380
2024-02-12 18:00:00,f1667c72,Water heater,997.902,0.998
2024-02-12 19:00:00,f1667c72,Water heater,1145.053,1.145
2024-02-12 20:00:00,f1667c72,Water heater,945.781,0.946
2024-02-12 22:00:00,f1667c72,Water heater,1189.008,1.189
2024-02-12 23:00:00,f1667c72,Water heater,209.009,0.209
2024-02-13 01:00:00,f1667c72,Water heater,338.324,0.338
2024-02-13 04:00:00,f1667c72,Water heater,325.372,0.325
2024-02-13 06:00:00,f1667c72,Water heater,307.858,0.308
2024-02-13 08:00:00,f1667c72,Water heater,1108.262,1.108
2024-02-13 09:00:00,f1667c72,Water heater,936.502,0.937
2024-02-13 10:00:00,f1667c72,Water heater,539.918,0.540
2024-02-13 11:00:00,f1667c72,Water heater,340.253,0.340
2024-02-13 12:00:00,f1667c72,Water heater,365.614,0.366
2024-02-13 14:00:00,f1667c72,Water heater,327.708,0.328
2024-02-13 16:00:00,f1667c72,Water heater,334.666,0.335
2024-02-13 18:00:00,f1667c72,Water heater,310.635,0.311
2024-02-13 20:00:00,f1667c72,Water heater,983.945,0.984
2024-02-13 21:00:00,f1667c72,Water heater,2068.717,2.069
2024-02-13 22:00:00,f1667c72,Water heater,865.769,0.866
2024-02-13 23:00:00,f1667c72,Water heater,482.924,0.483
2024-02-14 01:00:00,f1667c72,Water heater,350.862,0.351
2024-02-14 05:00:00,f1667c72,Water heater,320.973,0.321
2024-02-14 06:00:00,f1667c72,Water heater,23.359,0.023
2024-02-14 07:00:00,f1667c72,Water heater,293.372,0.293
2024-02-14 08:00:00,f1667c72,Water heater,731.217,0.731
2024-02-14 09:00:00,f1667c72,Water heater,1398.665,1.399
2024-02-14 10:00:00,f1667c72,Water heater,1233.588,1.234
2024-02-14 12:00:00,f1667c72,Water heater,445.036,0.445
2024-02-14 14:00:00,f1667c72,Water heater,354.914,0.355
2024-02-14 15:00:00,f1667c72,Water heater,370.953,0.371
2024-02-14 17:00:00,f1667c72,Water heater,343.556,0.344
2024-02-14 18:00:00,f1667c72,Water heater,330.036,0.330
2024-02-14 19:00:00,f1667c72,Water heater,472.623,0.473
2024-02-14 20:00:00,f1667c72,Water heater,385.492,0.385
2024-02-14 22:00:00,f1667c72,Water heater,325.801,0.326
2024-02-15 02:00:00,f1667c72,Water heater,306.867,0.307
2024-02-15 07:00:00,f1667c72,Water heater,673.719,0.674
2024-02-15 08:00:00,f1667c72,Water heater,1385.859,1.386
2024-02-15 09:00:00,f1667c72,Water heater,418.860,0.419
2024-02-15 10:00:00,f1667c72,Water heater,343.509,0.344
2024-02-15 12:00:00,f1667c72,Water heater,1255.777,1.256
2024-02-15 13:00:00,f1667c72,Water heater,579.512,0.580
2024-02-15 14:00:00,f1667c72,Water heater,1306.485,1.306
2024-02-15 15:00:00,f1667c72,Water heater,373.330,0.373
2024-02-15 17:00:00,f1667c72,Water heater,340.530,0.341
2024-02-15 18:00:00,f1667c72,Water heater,1702.388,1.702
2024-02-15 19:00:00,f1667c72,Water heater,434.022,0.434
2024-02-15 20:00:00,f1667c72,Water heater,889.237,0.889
2024-02-15 21:00:00,f1667c72,Water heater,404.981,0.405
2024-02-15 22:00:00,f1667c72,Water heater,877.998,0.878
2024-02-16 00:00:00,f1667c72,Water heater,368.486,0.368
2024-02-16 03:00:00,f1667c72,Water heater,318.468,0.318
2024-02-16 07:00:00,f1667c72,Water heater,673.081,0.673
2024-02-16 08:00:00,f1667c72,Water heater,1607.018,1.607
2024-02-16 09:00:00,f1667c72,Water heater,794.677,0.795
2024-02-16 10:00:00,f1667c72,Water heater,383.738,0.384
2024-02-16 12:00:00,f1667c72,Water heater,331.553,0.332
2024-02-16 14:00:00,f1667c72,Water heater,313.725,0.314
2024-02-16 16:00:00,f1667c72,Water heater,342.930,0.343
2024-02-16 17:00:00,f1667c72,Water heater,769.272,0.769
2024-02-16 18:00:00,f1667c72,Water heater,414.029,0.414
2024-02-16 20:00:00,f1667c72,Water heater,347.098,0.347
2024-02-16 21:00:00,f1667c72,Water heater,392.665,0.393
2024-02-16 22:00:00,f1667c72,Water heater,2063.978,2.064
2024-02-16 23:00:00,f1667c72,Water heater,7.153,0.007
2024-02-17 00:00:00,f1667c72,Water heater,347.412,0.347
2024-02-17 04:00:00,f1667c72,Water heater,320.041,0.320
2024-02-17 08:00:00,f1667c72,Water heater,136.545,0.137
2024-02-17 09:00:00,f1667c72,Water heater,321.011,0.321
2024-02-17 10:00:00,f1667c72,Water heater,3638.633,3.639
2024-02-17 11:00:00,f1667c72,Water heater,545.326,0.545
2024-02-17 12:00:00,f1667c72,Water heater,1276.958,1.277
2024-02-17 13:00:00,f1667c72,Water heater,1852.727,1.853
2024-02-17 14:00:00,f1667c72,Water heater,843.439,0.843
2024-02-17 15:00:00,f1667c72,Water heater,403.828,0.404
2024-02-17 16:00:00,f1667c72,Water heater,368.919,0.369
2024-02-17 17:00:00,f1667c72,Water heater,925.672,0.926
2024-02-17 18:00:00,f1667c72,Water heater,419.912,0.420
2024-02-17 19:00:00,f1667c72,Water heater,974.883,0.975
2024-02-17 22:00:00,f1667c72,Water heater,329.470,0.329
2024-02-17 23:00:00,f1667c72,Water heater,325.933,0.326
2024-02-18 03:00:00,f1667c72,Water heater,291.091,0.291
2024-02-18 08:00:00,f1667c72,Water heater,324.075,0.324
2024-02-18 09:00:00,f1667c72,Water heater,373.949,0.374
2024-02-18 10:00:00,f1667c72,Water heater,1355.266,1.355
2024-02-18 12:00:00,f1667c72,Water heater,426.248,0.426
2024-02-18 13:00:00,f1667c72,Water heater,961.113,0.961
2024-02-18 14:00:00,f1667c72,Water heater,414.111,0.414
2024-02-18 15:00:00,f1667c72,Water heater,727.100,0.727
2024-02-18 16:00:00,f1667c72,Water heater,348.415,0.348
2024-02-18 18:00:00,f1667c72,Water heater,1495.512,1.496
2024-02-18 19:00:00,f1667c72,Water heater,978.422,0.978
2024-02-18 20:00:00,f1667c72,Water heater,378.477,0.378
2024-02-18 21:00:00,f1667c72,Water heater,1641.520,1.642
2024-02-18 22:00:00,f1667c72,Water heater,935.643,0.936
2024-02-18 23:00:00,f1667c72,Water heater,167.785,0.168
2024-02-19 01:00:00,f1667c72,Water heater,321.639,0.322
2024-02-19 06:00:00,f1667c72,Water heater,334.049,0.334
2024-02-19 08:00:00,f1667c72,Water heater,3.278,0.003
2024-02-19 09:00:00,f1667c72,Water heater,346.754,0.347
2024-02-19 10:00:00,f1667c72,Water heater,2042.248,2.042
2024-02-19 11:00:00,f1667c72,Water heater,401.617,0.402
2024-02-19 12:00:00,f1667c72,Water heater,402.934,0.403
2024-02-19 13:00:00,f1667c72,Water heater,833.840,0.834
2024-02-19 14:00:00,f1667c72,Water heater,365.471,0.365
2024-02-19 15:00:00,f1667c72,Water heater,339.119,0.339
2024-02-19 17:00:00,f1667c72,Water heater,350.804,0.351
2024-02-19 18:00:00,f1667c72,Water heater,1112.414,1.112
2024-02-19 19:00:00,f1667c72,Water heater,1845.841,1.846
2024-02-19 20:00:00,f1667c72,Water heater,1582.186,1.582
2024-02-19 22:00:00,f1667c72,Water heater,440.742,0.441
2024-02-20 18:00:00,f1667c72,Water heater,227.112,0.227
2024-02-20 20:00:00,f1667c72,Water heater,292.226,0.292
2024-02-22 09:00:00,f1667c72,Water heater,572.243,0.572
2024-02-22 11:00:00,f1667c72,Water heater,72.921,0.073
2024-02-22 13:00:00,f1667c72,Water heater,234.970,0.235
2024-02-22 14:00:00,f1667c72,Water heater,201.690,0.202
2024-02-22 15:00:00,f1667c72,Water heater,69.022,0.069
2024-02-22 16:00:00,f1667c72,Water heater,388.643,0.389
2024-02-22 17:00:00,f1667c72,Water heater,439.746,0.440
2024-02-22 18:00:00,f1667c72,Water heater,350.526,0.351
2024-02-22 20:00:00,f1667c72,Water heater,1281.801,1.282
2024-02-22 21:00:00,f1667c72,Water heater,3541.304,3.541
2024-02-22 22:00:00,f1667c72,Water heater,490.075,0.490
2024-02-23 00:00:00,f1667c72,Water heater,428.086,0.428
2024-02-23 02:00:00,f1667c72,Water heater,323.275,0.323
2024-02-23 06:00:00,f1667c72,Water heater,333.095,0.333
2024-02-23 07:00:00,f1667c72,Water heater,1311.544,1.312
2024-02-23 08:00:00,f1667c72,Water heater,376.809,0.377
2024-02-23 09:00:00,f1667c72,Water heater,389.806,0.390
2024-02-23 10:00:00,f1667c72,Water heater,363.647,0.364
2024-02-23 11:00:00,f1667c72,Water heater,341.026,0.341
2024-02-23 12:00:00,f1667c72,Water heater,405.465,0.405
2024-02-23 13:00:00,f1667c72,Water heater,316.818,0.317
2024-02-23 15:00:00,f1667c72,Water heater,329.554,0.330
2024-02-23 17:00:00,f1667c72,Water heater,687.829,0.688
2024-02-23 20:00:00,f1667c72,Water heater,291.572,0.292
2024-02-23 22:00:00,f1667c72,Water heater,623.167,0.623
2024-02-23 23:00:00,f1667c72,Water heater,427.465,0.427
2024-02-24 00:00:00,f1667c72,Water heater,319.651,0.320
2024-02-24 05:00:00,f1667c72,Water heater,290.573,0.291
2024-02-24 08:00:00,f1667c72,Water heater,318.382,0.318
2024-02-24 09:00:00,f1667c72,Water heater,1760.286,1.760
2024-02-24 10:00:00,f1667c72,Water heater,1008.877,1.009
2024-02-24 11:00:00,f1667c72,Water heater,517.053,0.517
2024-02-24 12:00:00,f1667c72,Water heater,2330.251,2.330
2024-02-24 13:00:00,f1667c72,Water heater,459.074,0.459
2024-02-24 14:00:00,f1667c72,Water heater,378.104,0.378
2024-02-24 15:00:00,f1667c72,Water heater,346.007,0.346
2024-02-24 17:00:00,f1667c72,Water heater,324.683,0.325
2024-02-24 18:00:00,f1667c72,Water heater,341.723,0.342
2024-02-24 19:00:00,f1667c72,Water heater,577.127,0.577
2024-02-24 20:00:00,f1667c72,Water heater,878.307,0.878
2024-02-24 21:00:00,f1667c72,Water heater,468.096,0.468
2024-02-24 22:00:00,f1667c72,Water heater,1098.163,1.098
2024-02-24 23:00:00,f1667c72,Water heater,529.264,0.529
2024-02-25 01:00:00,f1667c72,Water heater,330.478,0.330
2024-02-25 05:00:00,f1667c72,Water heater,336.141,0.336
2024-02-25 08:00:00,f1667c72,Water heater,1195.534,1.196
2024-02-25 09:00:00,f1667c72,Water heater,770.675,0.771
2024-06-27 23:00:00,f1667c72,Water heater,303.000,0.303
2024-06-28 04:00:00,f1667c72,Water heater,275.545,0.276
2024-06-28 07:00:00,f1667c72,Water heater,308.193,0.308
2024-06-28 09:00:00,f1667c72,Water heater,310.587,0.311
2024-06-28 10:00:00,f1667c72,Water heater,1601.677,1.602
2024-06-28 11:00:00,f1667c72,Water heater,295.929,0.296
2024-06-28 12:00:00,f1667c72,Water heater,788.670,0.789
2024-06-28 13:00:00,f1667c72,Water heater,557.962,0.558
2024-06-28 14:00:00,f1667c72,Water heater,603.394,0.603
2024-06-28 17:00:00,f1667c72,Water heater,304.971,0.305
2024-06-28 18:00:00,f1667c72,Water heater,1450.941,1.451
2024-06-28 19:00:00,f1667c72,Water heater,355.115,0.355
2024-06-28 21:00:00,f1667c72,Water heater,863.485,0.863
2024-06-28 22:00:00,f1667c72,Water heater,591.631,0.592
2024-06-29 02:00:00,f1667c72,Water heater,308.052,0.308
2024-06-29 07:00:00,f1667c72,Water heater,303.019,0.303
2024-06-29 09:00:00,f1667c72,Water heater,345.890,0.346
2024-06-29 11:00:00,f1667c72,Water heater,331.440,0.331
2024-06-29 12:00:00,f1667c72,Water heater,1489.750,1.490
2024-06-29 13:00:00,f1667c72,Water heater,453.807,0.454
2024-06-29 14:00:00,f1667c72,Water heater,819.340,0.819
2024-06-29 15:00:00,f1667c72,Water heater,321.585,0.322
2024-06-29 17:00:00,f1667c72,Water heater,329.832,0.330
2024-06-29 18:00:00,f1667c72,Water heater,714.425,0.714
2024-06-29 19:00:00,f1667c72,Water heater,348.291,0.348
2024-06-29 20:00:00,f1667c72,Water heater,1168.323,1.168
2024-06-29 21:00:00,f1667c72,Water heater,369.664,0.370
2024-06-30 03:00:00,f1667c72,Water heater,294.034,0.294
2024-06-30 08:00:00,f1667c72,Water heater,318.425,0.318
2024-06-30 09:00:00,f1667c72,Water heater,850.490,0.850
2024-06-30 10:00:00,f1667c72,Water heater,359.244,0.359
2024-06-30 11:00:00,f1667c72,Water heater,365.095,0.365
2024-06-30 14:00:00,f1667c72,Water heater,320.949,0.321
2024-02-29 16:00:00,f1667c72,Water heater,318.432,0.318
2024-02-29 17:00:00,f1667c72,Water heater,367.840,0.368
2024-02-29 18:00:00,f1667c72,Water heater,349.632,0.350
2024-02-29 21:00:00,f1667c72,Water heater,523.780,0.524
2024-02-29 22:00:00,f1667c72,Water heater,376.595,0.377
2024-03-01 00:00:00,f1667c72,Water heater,328.643,0.329
2024-03-01 05:00:00,f1667c72,Water heater,302.223,0.302
2024-03-01 07:00:00,f1667c72,Water heater,327.119,0.327
2024-03-01 08:00:00,f1667c72,Water heater,336.244,0.336
2024-03-01 09:00:00,f1667c72,Water heater,1407.798,1.408
2024-03-01 10:00:00,f1667c72,Water heater,383.737,0.384
2024-03-01 11:00:00,f1667c72,Water heater,615.003,0.615
2024-03-01 12:00:00,f1667c72,Water heater,357.280,0.357
2024-03-01 14:00:00,f1667c72,Water heater,346.391,0.346
2024-03-01 15:00:00,f1667c72,Water heater,460.121,0.460
2024-03-01 16:00:00,f1667c72,Water heater,385.846,0.386
2024-03-01 17:00:00,f1667c72,Water heater,479.320,0.479
2024-03-01 18:00:00,f1667c72,Water heater,384.955,0.385
2024-03-01 21:00:00,f1667c72,Water heater,325.803,0.326
2024-03-01 23:00:00,f1667c72,Water heater,330.861,0.331
2024-03-02 00:00:00,f1667c72,Water heater,522.320,0.522
2024-03-02 02:00:00,f1667c72,Water heater,326.640,0.327
2024-03-02 06:00:00,f1667c72,Water heater,301.345,0.301
2024-03-02 09:00:00,f1667c72,Water heater,2088.399,2.088
2024-03-02 10:00:00,f1667c72,Water heater,397.740,0.398
2024-03-02 11:00:00,f1667c72,Water heater,464.083,0.464
2024-03-02 12:00:00,f1667c72,Water heater,354.515,0.355
2024-03-02 13:00:00,f1667c72,Water heater,1404.704,1.405
2024-03-02 14:00:00,f1667c72,Water heater,790.420,0.790
2024-03-02 16:00:00,f1667c72,Water heater,787.740,0.788
2024-03-02 17:00:00,f1667c72,Water heater,1023.174,1.023
2024-03-02 18:00:00,f1667c72,Water heater,349.214,0.349
2024-03-02 20:00:00,f1667c72,Water heater,1153.685,1.154
2024-03-02 21:00:00,f1667c72,Water heater,371.643,0.372
2024-03-02 22:00:00,f1667c72,Water heater,1547.719,1.548
2024-03-02 23:00:00,f1667c72,Water heater,181.324,0.181
2024-03-03 00:00:00,f1667c72,Water heater,329.783,0.330
2024-03-03 04:00:00,f1667c72,Water heater,316.496,0.316
2024-03-03 08:00:00,f1667c72,Water heater,790.001,0.790
2024-03-03 09:00:00,f1667c72,Water heater,411.988,0.412
2024-03-03 10:00:00,f1667c72,Water heater,1623.526,1.624
2024-03-03 11:00:00,f1667c72,Water heater,625.015,0.625
2024-03-03 12:00:00,f1667c72,Water heater,531.677,0.532
2024-03-03 13:00:00,f1667c72,Water heater,395.850,0.396
2024-03-03 14:00:00,f1667c72,Water heater,421.256,0.421
2024-03-03 15:00:00,f1667c72,Water heater,1277.933,1.278
2024-03-03 16:00:00,f1667c72,Water heater,851.437,0.851
2024-03-03 18:00:00,f1667c72,Water heater,2024.330,2.024
2024-03-03 19:00:00,f1667c72,Water heater,4340.491,4.340
2024-03-03 20:00:00,f1667c72,Water heater,2568.467,2.568
2024-03-03 21:00:00,f1667c72,Water heater,752.878,0.753
2024-03-03 22:00:00,f1667c72,Water heater,620.363,0.620
2024-03-04 01:00:00,f1667c72,Water heater,149.331,0.149
2024-03-04 02:00:00,f1667c72,Water heater,177.788,0.178
2024-03-04 06:00:00,f1667c72,Water heater,320.380,0.320
2024-03-04 09:00:00,f1667c72,Water heater,1642.481,1.642
2024-03-04 11:00:00,f1667c72,Water heater,387.390,0.387
2024-03-04 12:00:00,f1667c72,Water heater,347.818,0.348
2024-03-04 13:00:00,f1667c72,Water heater,324.316,0.324
2024-03-04 15:00:00,f1667c72,Water heater,380.085,0.380
2024-03-04 17:00:00,f1667c72,Water heater,338.610,0.339
2024-03-04 19:00:00,f1667c72,Water heater,424.338,0.424
2024-03-04 20:00:00,f1667c72,Water heater,1714.651,1.715
2024-03-04 21:00:00,f1667c72,Water heater,991.259,0.991
2024-03-04 22:00:00,f1667c72,Water heater,472.884,0.473
2024-03-05 00:00:00,f1667c72,Water heater,338.448,0.338
2024-03-05 04:00:00,f1667c72,Water heater,322.666,0.323
2024-03-05 07:00:00,f1667c72,Water heater,319.787,0.320
2024-03-05 09:00:00,f1667c72,Water heater,685.896,0.686
2024-03-05 10:00:00,f1667c72,Water heater,721.318,0.721
2024-03-05 11:00:00,f1667c72,Water heater,367.909,0.368
2024-03-05 12:00:00,f1667c72,Water heater,386.561,0.387
2024-03-05 13:00:00,f1667c72,Water heater,344.767,0.345
2024-03-05 14:00:00,f1667c72,Water heater,313.401,0.313
2024-03-05 15:00:00,f1667c72,Water heater,384.980,0.385
2024-03-05 16:00:00,f1667c72,Water heater,536.039,0.536
2024-03-05 17:00:00,f1667c72,Water heater,237.647,0.238
2024-03-05 19:00:00,f1667c72,Water heater,301.921,0.302
2024-03-05 20:00:00,f1667c72,Water heater,381.812,0.382
2024-03-05 21:00:00,f1667c72,Water heater,1319.244,1.319
2024-03-05 22:00:00,f1667c72,Water heater,4093.929,4.094
2024-03-05 23:00:00,f1667c72,Water heater,675.583,0.676
2024-03-06 00:00:00,f1667c72,Water heater,451.233,0.451
2024-03-06 03:00:00,f1667c72,Water heater,354.491,0.354
2024-03-06 07:00:00,f1667c72,Water heater,341.550,0.342
2024-03-06 08:00:00,f1667c72,Water heater,339.904,0.340
2024-03-06 09:00:00,f1667c72,Water heater,828.965,0.829
2024-03-06 10:00:00,f1667c72,Water heater,880.970,0.881
2024-03-06 11:00:00,f1667c72,Water heater,397.737,0.398
2024-03-06 12:00:00,f1667c72,Water heater,398.156,0.398
2024-03-06 13:00:00,f1667c72,Water heater,330.540,0.331
2024-03-06 15:00:00,f1667c72,Water heater,341.666,0.342
2024-03-06 17:00:00,f1667c72,Water heater,311.052,0.311
2024-03-06 18:00:00,f1667c72,Water heater,316.173,0.316
2024-03-06 21:00:00,f1667c72,Water heater,1587.533,1.588
2024-03-06 22:00:00,f1667c72,Water heater,384.346,0.384
2024-03-07 00:00:00,f1667c72,Water heater,322.805,0.323
2024-03-07 05:00:00,f1667c72,Water heater,305.419,0.305
2024-03-07 07:00:00,f1667c72,Water heater,334.928,0.335
2024-03-07 10:00:00,f1667c72,Water heater,1422.225,1.422
2024-03-07 11:00:00,f1667c72,Water heater,722.939,0.723
2024-03-07 12:00:00,f1667c72,Water heater,348.058,0.348
2024-03-07 14:00:00,f1667c72,Water heater,353.418,0.353
2024-03-07 17:00:00,f1667c72,Water heater,331.674,0.332
2024-03-07 18:00:00,f1667c72,Water heater,997.116,0.997
2024-03-07 19:00:00,f1667c72,Water heater,408.699,0.409
2024-03-07 20:00:00,f1667c72,Water heater,684.259,0.684
2024-03-07 22:00:00,f1667c72,Water heater,396.914,0.397
2024-03-08 00:00:00,f1667c72,Water heater,323.288,0.323
2024-03-08 05:00:00,f1667c72,Water heater,308.762,0.309
2024-03-08 07:00:00,f1667c72,Water heater,426.947,0.427
2024-03-08 08:00:00,f1667c72,Water heater,1875.311,1.875
2024-03-08 09:00:00,f1667c72,Water heater,501.378,0.501
2024-03-08 10:00:00,f1667c72,Water heater,769.746,0.770
2024-03-08 12:00:00,f1667c72,Water heater,334.709,0.335
2024-03-08 14:00:00,f1667c72,Water heater,369.756,0.370
2024-03-08 16:00:00,f1667c72,Water heater,3765.947,3.766
2024-03-08 17:00:00,f1667c72,Water heater,864.897,0.865
2024-03-08 18:00:00,f1667c72,Water heater,1471.630,1.472
2024-03-08 19:00:00,f1667c72,Water heater,458.621,0.459
2024-03-08 20:00:00,f1667c72,Water heater,1025.537,1.026
2024-03-08 22:00:00,f1667c72,Water heater,339.372,0.339
2024-03-09 01:00:00,f1667c72,Water heater,314.176,0.314
2024-03-09 06:00:00,f1667c72,Water heater,299.712,0.300
2024-03-09 10:00:00,f1667c72,Water heater,744.086,0.744
2024-03-09 11:00:00,f1667c72,Water heater,1113.560,1.114
2024-03-09 12:00:00,f1667c72,Water heater,1557.229,1.557
2024-03-09 13:00:00,f1667c72,Water heater,577.114,0.577
2024-03-09 14:00:00,f1667c72,Water heater,280.778,0.281
2024-03-09 15:00:00,f1667c72,Water heater,1163.976,1.164
2024-03-09 16:00:00,f1667c72,Water heater,250.320,0.250
2024-03-09 17:00:00,f1667c72,Water heater,1362.524,1.363
2024-03-09 18:00:00,f1667c72,Water heater,352.555,0.353
2024-03-09 19:00:00,f1667c72,Water heater,353.719,0.354
2024-03-09 22:00:00,f1667c72,Water heater,344.134,0.344
2024-03-10 01:00:00,f1667c72,Water heater,299.788,0.300
2024-03-10 08:00:00,f1667c72,Water heater,300.827,0.301
2024-03-10 09:00:00,f1667c72,Water heater,314.622,0.315
2024-03-10 11:00:00,f1667c72,Water heater,1579.651,1.580
2024-03-10 12:00:00,f1667c72,Water heater,850.889,0.851
2024-03-10 14:00:00,f1667c72,Water heater,717.553,0.718
2024-03-10 15:00:00,f1667c72,Water heater,831.511,0.832
2024-03-10 16:00:00,f1667c72,Water heater,380.481,0.380
2024-03-10 18:00:00,f1667c72,Water heater,753.925,0.754
2024-03-10 19:00:00,f1667c72,Water heater,18.538,0.019
2024-03-10 20:00:00,f1667c72,Water heater,1188.665,1.189
2024-03-10 21:00:00,f1667c72,Water heater,1159.221,1.159
2024-03-10 22:00:00,f1667c72,Water heater,417.300,0.417
2024-03-11 00:00:00,f1667c72,Water heater,326.880,0.327
2024-03-11 05:00:00,f1667c72,Water heater,313.062,0.313
2024-03-11 08:00:00,f1667c72,Water heater,296.610,0.297
2024-03-11 09:00:00,f1667c72,Water heater,116.494,0.116
2024-03-11 10:00:00,f1667c72,Water heater,1454.509,1.455
2024-03-11 11:00:00,f1667c72,Water heater,331.989,0.332
2024-03-11 12:00:00,f1667c72,Water heater,1783.217,1.783
2024-03-11 13:00:00,f1667c72,Water heater,2251.226,2.251
2024-03-11 14:00:00,f1667c72,Water heater,507.651,0.508
2024-03-11 15:00:00,f1667c72,Water heater,419.773,0.420
2024-03-11 16:00:00,f1667c72,Water heater,92.240,0.092
2024-03-11 17:00:00,f1667c72,Water heater,320.111,0.320
2024-03-11 18:00:00,f1667c72,Water heater,1291.905,1.292
2024-03-11 19:00:00,f1667c72,Water heater,1054.212,1.054
2024-03-11 20:00:00,f1667c72,Water heater,554.837,0.555
2024-03-11 21:00:00,f1667c72,Water heater,400.691,0.401
2024-03-11 22:00:00,f1667c72,Water heater,336.664,0.337
2024-03-12 02:00:00,f1667c72,Water heater,296.262,0.296
2024-03-12 07:00:00,f1667c72,Water heater,303.967,0.304
2024-03-12 08:00:00,f1667c72,Water heater,352.039,0.352
2024-03-12 10:00:00,f1667c72,Water heater,1417.997,1.418
2024-03-12 11:00:00,f1667c72,Water heater,447.163,0.447
2024-03-12 12:00:00,f1667c72,Water heater,441.271,0.441
2024-03-12 13:00:00,f1667c72,Water heater,1239.370,1.239
2024-03-12 14:00:00,f1667c72,Water heater,969.788,0.970
2024-03-12 16:00:00,f1667c72,Water heater,321.687,0.322
2024-03-12 17:00:00,f1667c72,Water heater,381.466,0.381
2024-03-12 20:00:00,f1667c72,Water heater,238.992,0.239
2024-03-12 21:00:00,f1667c72,Water heater,494.410,0.494
2024-03-12 22:00:00,f1667c72,Water heater,542.572,0.543
2024-03-12 23:00:00,f1667c72,Water heater,336.841,0.337
2024-03-13 03:00:00,f1667c72,Water heater,295.191,0.295
2024-03-13 07:00:00,f1667c72,Water heater,312.350,0.312
2024-03-13 08:00:00,f1667c72,Water heater,239.880,0.240
2024-03-13 09:00:00,f1667c72,Water heater,107.508,0.108
2024-03-13 10:00:00,f1667c72,Water heater,1270.083,1.270
2024-03-13 11:00:00,f1667c72,Water heater,389.786,0.390
2024-03-13 12:00:00,f1667c72,Water heater,517.512,0.518
2024-03-13 13:00:00,f1667c72,Water heater,356.806,0.357
2024-03-13 15:00:00,f1667c72,Water heater,411.110,0.411
2024-03-13 16:00:00,f1667c72,Water heater,204.140,0.204
2024-03-13 17:00:00,f1667c72,Water heater,109.950,0.110
2024-03-13 18:00:00,f1667c72,Water heater,2554.441,2.554
2024-03-13 19:00:00,f1667c72,Water heater,467.811,0.468
2024-03-13 21:00:00,f1667c72,Water heater,358.241,0.358
2024-03-13 22:00:00,f1667c72,Water heater,1152.646,1.153
2024-03-14 00:00:00,f1667c72,Water heater,403.662,0.404
2024-03-14 01:00:00,f1667c72,Water heater,331.565,0.332
2024-03-14 04:00:00,f1667c72,Water heater,310.911,0.311
2024-03-14 07:00:00,f1667c72,Water heater,330.757,0.331
2024-03-14 09:00:00,f1667c72,Water heater,332.965,0.333
2024-03-14 10:00:00,f1667c72,Water heater,1301.559,1.302
2024-03-14 11:00:00,f1667c72,Water heater,420.655,0.421
2024-03-14 12:00:00,f1667c72,Water heater,450.993,0.451
2024-03-14 13:00:00,f1667c72,Water heater,353.317,0.353
2024-03-14 14:00:00,f1667c72,Water heater,388.887,0.389
2024-03-14 16:00:00,f1667c72,Water heater,451.169,0.451
